time,amplitude
0.000000,0
0.000023,38
0.000045,76
0.000068,114
0.000091,152
0.000113,190
0.000136,229
0.000159,267
0.000181,305
0.000204,343
0.000227,381
0.000249,419
0.000272,458
0.000295,496
0.000317,534
0.000340,572
0.000363,610
0.000385,648
0.000408,686
0.000431,725
0.000454,763
0.000476,801
0.000499,839
0.000522,877
0.000544,915
0.000567,954
0.000590,992
0.000612,1030
0.000635,1068
0.000658,1106
0.000680,1144
0.000703,1182
0.000726,1221
0.000748,1259
0.000771,1297
0.000794,1335
0.000816,1373
0.000839,1411
0.000862,1449
0.000884,1488
0.000907,1526
0.000930,1564
0.000952,1602
0.000975,1640
0.000998,1678
0.001020,1716
0.001043,1754
0.001066,1793
0.001088,1831
0.001111,1869
0.001134,1907
0.001156,1945
0.001179,1983
0.001202,2021
0.001224,2059
0.001247,2097
0.001270,2135
0.001293,2174
0.001315,2212
0.001338,2250
0.001361,2288
0.001383,2326
0.001406,2364
0.001429,2402
0.001451,2440
0.001474,2478
0.001497,2516
0.001519,2554
0.001542,2592
0.001565,2630
0.001587,2668
0.001610,2706
0.001633,2744
0.001655,2782
0.001678,2820
0.001701,2859
0.001723,2897
0.001746,2935
0.001769,2973
0.001791,3011
0.001814,3049
0.001837,3087
0.001859,3125
0.001882,3163
0.001905,3201
0.001927,3239
0.001950,3277
0.001973,3315
0.001995,3352
0.002018,3390
0.002041,3428
0.002063,3466
0.002086,3504
0.002109,3542
0.002132,3580
0.002154,3618
0.002177,3656
0.002200,3694
0.002222,3732
0.002245,3770
0.002268,3808
0.002290,3846
0.002313,3884
0.002336,3921
0.002358,3959
0.002381,3997
0.002404,4035
0.002426,4073
0.002449,4111
0.002472,4149
0.002494,4187
0.002517,4224
0.002540,4262
0.002562,4300
0.002585,4338
0.002608,4376
0.002630,4414
0.002653,4451
0.002676,4489
0.002698,4527
0.002721,4565
0.002744,4603
0.002766,4640
0.002789,4678
0.002812,4716
0.002834,4754
0.002857,4792
0.002880,4829
0.002902,4867
0.002925,4905
0.002948,4942
0.002971,4980
0.002993,5018
0.003016,5056
0.003039,5093
0.003061,5131
0.003084,5169
0.003107,5206
0.003129,5244
0.003152,5282
0.003175,5319
0.003197,5357
0.003220,5395
0.003243,5432
0.003265,5470
0.003288,5508
0.003311,5545
0.003333,5583
0.003356,5621
0.003379,5658
0.003401,5696
0.003424,5733
0.003447,5771
0.003469,5808
0.003492,5846
0.003515,5884
0.003537,5921
0.003560,5959
0.003583,5996
0.003605,6034
0.003628,6071
0.003651,6109
0.003673,6146
0.003696,6184
0.003719,6221
0.003741,6259
0.003764,6296
0.003787,6334
0.003810,6371
0.003832,6408
0.003855,6446
0.003878,6483
0.003900,6521
0.003923,6558
0.003946,6595
0.003968,6633
0.003991,6670
0.004014,6708
0.004036,6745
0.004059,6782
0.004082,6820
0.004104,6857
0.004127,6894
0.004150,6932
0.004172,6969
0.004195,7006
0.004218,7043
0.004240,7081
0.004263,7118
0.004286,7155
0.004308,7193
0.004331,7230
0.004354,7267
0.004376,7304
0.004399,7341
0.004422,7379
0.004444,7416
0.004467,7453
0.004490,7490
0.004512,7527
0.004535,7564
0.004558,7602
0.004580,7639
0.004603,7676
0.004626,7713
0.004649,7750
0.004671,7787
0.004694,7824
0.004717,7861
0.004739,7898
0.004762,7935
0.004785,7972
0.004807,8009
0.004830,8046
0.004853,8083
0.004875,8120
0.004898,8157
0.004921,8194
0.004943,8231
0.004966,8268
0.004989,8305
0.005011,8342
0.005034,8379
0.005057,8416
0.005079,8453
0.005102,8489
0.005125,8526
0.005147,8563
0.005170,8600
0.005193,8637
0.005215,8674
0.005238,8710
0.005261,8747
0.005283,8784
0.005306,8821
0.005329,8858
0.005351,8894
0.005374,8931
0.005397,8968
0.005420,9004
0.005442,9041
0.005465,9078
0.005488,9114
0.005510,9151
0.005533,9188
0.005556,9224
0.005578,9261
0.005601,9298
0.005624,9334
0.005646,9371
0.005669,9407
0.005692,9444
0.005714,9480
0.005737,9517
0.005760,9554
0.005782,9590
0.005805,9627
0.005828,9663
0.005850,9699
0.005873,9736
0.005896,9772
0.005918,9809
0.005941,9845
0.005964,9882
0.005986,9918
0.006009,9954
0.006032,9991
0.006054,10027
0.006077,10063
0.006100,10100
0.006122,10136
0.006145,10172
0.006168,10209
0.006190,10245
0.006213,10281
0.006236,10317
0.006259,10354
0.006281,10390
0.006304,10426
0.006327,10462
0.006349,10498
0.006372,10534
0.006395,10571
0.006417,10607
0.006440,10643
0.006463,10679
0.006485,10715
0.006508,10751
0.006531,10787
0.006553,10823
0.006576,10859
0.006599,10895
0.006621,10931
0.006644,10967
0.006667,11003
0.006689,11039
0.006712,11075
0.006735,11111
0.006757,11147
0.006780,11183
0.006803,11218
0.006825,11254
0.006848,11290
0.006871,11326
0.006893,11362
0.006916,11398
0.006939,11433
0.006961,11469
0.006984,11505
0.007007,11541
0.007029,11576
0.007052,11612
0.007075,11648
0.007098,11683
0.007120,11719
0.007143,11755
0.007166,11790
0.007188,11826
0.007211,11861
0.007234,11897
0.007256,11933
0.007279,11968
0.007302,12004
0.007324,12039
0.007347,12075
0.007370,12110
0.007392,12146
0.007415,12181
0.007438,12216
0.007460,12252
0.007483,12287
0.007506,12323
0.007528,12358
0.007551,12393
0.007574,12429
0.007596,12464
0.007619,12499
0.007642,12535
0.007664,12570
0.007687,12605
0.007710,12640
0.007732,12675
0.007755,12711
0.007778,12746
0.007800,12781
0.007823,12816
0.007846,12851
0.007868,12886
0.007891,12921
0.007914,12956
0.007937,12992
0.007959,13027
0.007982,13062
0.008005,13097
0.008027,13132
0.008050,13167
0.008073,13201
0.008095,13236
0.008118,13271
0.008141,13306
0.008163,13341
0.008186,13376
0.008209,13411
0.008231,13446
0.008254,13480
0.008277,13515
0.008299,13550
0.008322,13585
0.008345,13619
0.008367,13654
0.008390,13689
0.008413,13723
0.008435,13758
0.008458,13793
0.008481,13827
0.008503,13862
0.008526,13896
0.008549,13931
0.008571,13966
0.008594,14000
0.008617,14035
0.008639,14069
0.008662,14104
0.008685,14138
0.008707,14172
0.008730,14207
0.008753,14241
0.008776,14276
0.008798,14310
0.008821,14344
0.008844,14379
0.008866,14413
0.008889,14447
0.008912,14481
0.008934,14516
0.008957,14550
0.008980,14584
0.009002,14618
0.009025,14652
0.009048,14686
0.009070,14721
0.009093,14755
0.009116,14789
0.009138,14823
0.009161,14857
0.009184,14891
0.009206,14925
0.009229,14959
0.009252,14993
0.009274,15027
0.009297,15061
0.009320,15094
0.009342,15128
0.009365,15162
0.009388,15196
0.009410,15230
0.009433,15264
0.009456,15297
0.009478,15331
0.009501,15365
0.009524,15398
0.009546,15432
0.009569,15466
0.009592,15499
0.009615,15533
0.009637,15567
0.009660,15600
0.009683,15634
0.009705,15667
0.009728,15701
0.009751,15734
0.009773,15768
0.009796,15801
0.009819,15835
0.009841,15868
0.009864,15901
0.009887,15935
0.009909,15968
0.009932,16001
0.009955,16035
0.009977,16068
0.010000,16101
0.010023,16135
0.010045,16168
0.010068,16201
0.010091,16234
0.010113,16267
0.010136,16300
0.010159,16333
0.010181,16367
0.010204,16400
0.010227,16433
0.010249,16466
0.010272,16499
0.010295,16532
0.010317,16565
0.010340,16597
0.010363,16630
0.010385,16663
0.010408,16696
0.010431,16729
0.010454,16762
0.010476,16795
0.010499,16827
0.010522,16860
0.010544,16893
0.010567,16925
0.010590,16958
0.010612,16991
0.010635,17023
0.010658,17056
0.010680,17089
0.010703,17121
0.010726,17154
0.010748,17186
0.010771,17219
0.010794,17251
0.010816,17284
0.010839,17316
0.010862,17348
0.010884,17381
0.010907,17413
0.010930,17445
0.010952,17478
0.010975,17510
0.010998,17542
0.011020,17574
0.011043,17607
0.011066,17639
0.011088,17671
0.011111,17703
0.011134,17735
0.011156,17767
0.011179,17799
0.011202,17831
0.011224,17863
0.011247,17895
0.011270,17927
0.011293,17959
0.011315,17991
0.011338,18023
0.011361,18055
0.011383,18087
0.011406,18119
0.011429,18150
0.011451,18182
0.011474,18214
0.011497,18246
0.011519,18277
0.011542,18309
0.011565,18341
0.011587,18372
0.011610,18404
0.011633,18435
0.011655,18467
0.011678,18498
0.011701,18530
0.011723,18561
0.011746,18593
0.011769,18624
0.011791,18656
0.011814,18687
0.011837,18718
0.011859,18750
0.011882,18781
0.011905,18812
0.011927,18843
0.011950,18875
0.011973,18906
0.011995,18937
0.012018,18968
0.012041,18999
0.012063,19030
0.012086,19061
0.012109,19092
0.012132,19123
0.012154,19154
0.012177,19185
0.012200,19216
0.012222,19247
0.012245,19278
0.012268,19309
0.012290,19340
0.012313,19371
0.012336,19401
0.012358,19432
0.012381,19463
0.012404,19493
0.012426,19524
0.012449,19555
0.012472,19585
0.012494,19616
0.012517,19647
0.012540,19677
0.012562,19708
0.012585,19738
0.012608,19769
0.012630,19799
0.012653,19829
0.012676,19860
0.012698,19890
0.012721,19920
0.012744,19951
0.012766,19981
0.012789,20011
0.012812,20041
0.012834,20072
0.012857,20102
0.012880,20132
0.012902,20162
0.012925,20192
0.012948,20222
0.012971,20252
0.012993,20282
0.013016,20312
0.013039,20342
0.013061,20372
0.013084,20402
0.013107,20432
0.013129,20461
0.013152,20491
0.013175,20521
0.013197,20551
0.013220,20580
0.013243,20610
0.013265,20640
0.013288,20669
0.013311,20699
0.013333,20729
0.013356,20758
0.013379,20788
0.013401,20817
0.013424,20847
0.013447,20876
0.013469,20905
0.013492,20935
0.013515,20964
0.013537,20994
0.013560,21023
0.013583,21052
0.013605,21081
0.013628,21111
0.013651,21140
0.013673,21169
0.013696,21198
0.013719,21227
0.013741,21256
0.013764,21285
0.013787,21314
0.013810,21343
0.013832,21372
0.013855,21401
0.013878,21430
0.013900,21459
0.013923,21488
0.013946,21516
0.013968,21545
0.013991,21574
0.014014,21603
0.014036,21631
0.014059,21660
0.014082,21689
0.014104,21717
0.014127,21746
0.014150,21774
0.014172,21803
0.014195,21831
0.014218,21860
0.014240,21888
0.014263,21916
0.014286,21945
0.014308,21973
0.014331,22001
0.014354,22030
0.014376,22058
0.014399,22086
0.014422,22114
0.014444,22143
0.014467,22171
0.014490,22199
0.014512,22227
0.014535,22255
0.014558,22283
0.014580,22311
0.014603,22339
0.014626,22367
0.014649,22395
0.014671,22422
0.014694,22450
0.014717,22478
0.014739,22506
0.014762,22533
0.014785,22561
0.014807,22589
0.014830,22616
0.014853,22644
0.014875,22672
0.014898,22699
0.014921,22727
0.014943,22754
0.014966,22782
0.014989,22809
0.015011,22836
0.015034,22864
0.015057,22891
0.015079,22918
0.015102,22946
0.015125,22973
0.015147,23000
0.015170,23027
0.015193,23054
0.015215,23081
0.015238,23109
0.015261,23136
0.015283,23163
0.015306,23190
0.015329,23217
0.015351,23243
0.015374,23270
0.015397,23297
0.015420,23324
0.015442,23351
0.015465,23378
0.015488,23404
0.015510,23431
0.015533,23458
0.015556,23484
0.015578,23511
0.015601,23537
0.015624,23564
0.015646,23591
0.015669,23617
0.015692,23643
0.015714,23670
0.015737,23696
0.015760,23723
0.015782,23749
0.015805,23775
0.015828,23801
0.015850,23828
0.015873,23854
0.015896,23880
0.015918,23906
0.015941,23932
0.015964,23958
0.015986,23984
0.016009,24010
0.016032,24036
0.016054,24062
0.016077,24088
0.016100,24114
0.016122,24140
0.016145,24165
0.016168,24191
0.016190,24217
0.016213,24243
0.016236,24268
0.016259,24294
0.016281,24320
0.016304,24345
0.016327,24371
0.016349,24396
0.016372,24422
0.016395,24447
0.016417,24472
0.016440,24498
0.016463,24523
0.016485,24548
0.016508,24574
0.016531,24599
0.016553,24624
0.016576,24649
0.016599,24674
0.016621,24700
0.016644,24725
0.016667,24750
0.016689,24775
0.016712,24800
0.016735,24825
0.016757,24849
0.016780,24874
0.016803,24899
0.016825,24924
0.016848,24949
0.016871,24973
0.016893,24998
0.016916,25023
0.016939,25047
0.016961,25072
0.016984,25096
0.017007,25121
0.017029,25146
0.017052,25170
0.017075,25194
0.017098,25219
0.017120,25243
0.017143,25267
0.017166,25292
0.017188,25316
0.017211,25340
0.017234,25364
0.017256,25389
0.017279,25413
0.017302,25437
0.017324,25461
0.017347,25485
0.017370,25509
0.017392,25533
0.017415,25557
0.017438,25580
0.017460,25604
0.017483,25628
0.017506,25652
0.017528,25676
0.017551,25699
0.017574,25723
0.017596,25747
0.017619,25770
0.017642,25794
0.017664,25817
0.017687,25841
0.017710,25864
0.017732,25888
0.017755,25911
0.017778,25934
0.017800,25958
0.017823,25981
0.017846,26004
0.017868,26027
0.017891,26050
0.017914,26074
0.017937,26097
0.017959,26120
0.017982,26143
0.018005,26166
0.018027,26189
0.018050,26212
0.018073,26235
0.018095,26257
0.018118,26280
0.018141,26303
0.018163,26326
0.018186,26348
0.018209,26371
0.018231,26394
0.018254,26416
0.018277,26439
0.018299,26461
0.018322,26484
0.018345,26506
0.018367,26529
0.018390,26551
0.018413,26574
0.018435,26596
0.018458,26618
0.018481,26640
0.018503,26663
0.018526,26685
0.018549,26707
0.018571,26729
0.018594,26751
0.018617,26773
0.018639,26795
0.018662,26817
0.018685,26839
0.018707,26861
0.018730,26883
0.018753,26904
0.018776,26926
0.018798,26948
0.018821,26970
0.018844,26991
0.018866,27013
0.018889,27035
0.018912,27056
0.018934,27078
0.018957,27099
0.018980,27120
0.019002,27142
0.019025,27163
0.019048,27185
0.019070,27206
0.019093,27227
0.019116,27248
0.019138,27270
0.019161,27291
0.019184,27312
0.019206,27333
0.019229,27354
0.019252,27375
0.019274,27396
0.019297,27417
0.019320,27438
0.019342,27458
0.019365,27479
0.019388,27500
0.019410,27521
0.019433,27541
0.019456,27562
0.019478,27583
0.019501,27603
0.019524,27624
0.019546,27644
0.019569,27665
0.019592,27685
0.019615,27706
0.019637,27726
0.019660,27746
0.019683,27767
0.019705,27787
0.019728,27807
0.019751,27827
0.019773,27847
0.019796,27868
0.019819,27888
0.019841,27908
0.019864,27928
0.019887,27948
0.019909,27967
0.019932,27987
0.019955,28007
0.019977,28027
0.020000,28047
0.020023,28066
0.020045,28086
0.020068,28106
0.020091,28125
0.020113,28145
0.020136,28164
0.020159,28184
0.020181,28203
0.020204,28223
0.020227,28242
0.020249,28261
0.020272,28281
0.020295,28300
0.020317,28319
0.020340,28338
0.020363,28358
0.020385,28377
0.020408,28396
0.020431,28415
0.020454,28434
0.020476,28453
0.020499,28472
0.020522,28490
0.020544,28509
0.020567,28528
0.020590,28547
0.020612,28566
0.020635,28584
0.020658,28603
0.020680,28621
0.020703,28640
0.020726,28659
0.020748,28677
0.020771,28696
0.020794,28714
0.020816,28732
0.020839,28751
0.020862,28769
0.020884,28787
0.020907,28805
0.020930,28824
0.020952,28842
0.020975,28860
0.020998,28878
0.021020,28896
0.021043,28914
0.021066,28932
0.021088,28950
0.021111,28967
0.021134,28985
0.021156,29003
0.021179,29021
0.021202,29039
0.021224,29056
0.021247,29074
0.021270,29091
0.021293,29109
0.021315,29126
0.021338,29144
0.021361,29161
0.021383,29179
0.021406,29196
0.021429,29213
0.021451,29231
0.021474,29248
0.021497,29265
0.021519,29282
0.021542,29299
0.021565,29316
0.021587,29333
0.021610,29350
0.021633,29367
0.021655,29384
0.021678,29401
0.021701,29418
0.021723,29435
0.021746,29451
0.021769,29468
0.021791,29485
0.021814,29502
0.021837,29518
0.021859,29535
0.021882,29551
0.021905,29568
0.021927,29584
0.021950,29600
0.021973,29617
0.021995,29633
0.022018,29649
0.022041,29666
0.022063,29682
0.022086,29698
0.022109,29714
0.022132,29730
0.022154,29746
0.022177,29762
0.022200,29778
0.022222,29794
0.022245,29810
0.022268,29826
0.022290,29841
0.022313,29857
0.022336,29873
0.022358,29889
0.022381,29904
0.022404,29920
0.022426,29935
0.022449,29951
0.022472,29966
0.022494,29982
0.022517,29997
0.022540,30012
0.022562,30028
0.022585,30043
0.022608,30058
0.022630,30073
0.022653,30088
0.022676,30104
0.022698,30119
0.022721,30134
0.022744,30149
0.022766,30164
0.022789,30178
0.022812,30193
0.022834,30208
0.022857,30223
0.022880,30238
0.022902,30252
0.022925,30267
0.022948,30281
0.022971,30296
0.022993,30311
0.023016,30325
0.023039,30339
0.023061,30354
0.023084,30368
0.023107,30383
0.023129,30397
0.023152,30411
0.023175,30425
0.023197,30439
0.023220,30453
0.023243,30468
0.023265,30482
0.023288,30496
0.023311,30509
0.023333,30523
0.023356,30537
0.023379,30551
0.023401,30565
0.023424,30579
0.023447,30592
0.023469,30606
0.023492,30620
0.023515,30633
0.023537,30647
0.023560,30660
0.023583,30674
0.023605,30687
0.023628,30700
0.023651,30714
0.023673,30727
0.023696,30740
0.023719,30753
0.023741,30766
0.023764,30780
0.023787,30793
0.023810,30806
0.023832,30819
0.023855,30832
0.023878,30845
0.023900,30857
0.023923,30870
0.023946,30883
0.023968,30896
0.023991,30908
0.024014,30921
0.024036,30934
0.024059,30946
0.024082,30959
0.024104,30971
0.024127,30984
0.024150,30996
0.024172,31008
0.024195,31021
0.024218,31033
0.024240,31045
0.024263,31057
0.024286,31070
0.024308,31082
0.024331,31094
0.024354,31106
0.024376,31118
0.024399,31130
0.024422,31142
0.024444,31153
0.024467,31165
0.024490,31177
0.024512,31189
0.024535,31200
0.024558,31212
0.024580,31224
0.024603,31235
0.024626,31247
0.024649,31258
0.024671,31270
0.024694,31281
0.024717,31292
0.024739,31304
0.024762,31315
0.024785,31326
0.024807,31337
0.024830,31348
0.024853,31359
0.024875,31370
0.024898,31381
0.024921,31392
0.024943,31403
0.024966,31414
0.024989,31425
0.025011,31436
0.025034,31447
0.025057,31457
0.025079,31468
0.025102,31479
0.025125,31489
0.025147,31500
0.025170,31510
0.025193,31521
0.025215,31531
0.025238,31541
0.025261,31552
0.025283,31562
0.025306,31572
0.025329,31582
0.025351,31593
0.025374,31603
0.025397,31613
0.025420,31623
0.025442,31633
0.025465,31643
0.025488,31653
0.025510,31662
0.025533,31672
0.025556,31682
0.025578,31692
0.025601,31701
0.025624,31711
0.025646,31721
0.025669,31730
0.025692,31740
0.025714,31749
0.025737,31758
0.025760,31768
0.025782,31777
0.025805,31786
0.025828,31796
0.025850,31805
0.025873,31814
0.025896,31823
0.025918,31832
0.025941,31841
0.025964,31850
0.025986,31859
0.026009,31868
0.026032,31877
0.026054,31886
0.026077,31895
0.026100,31903
0.026122,31912
0.026145,31921
0.026168,31929
0.026190,31938
0.026213,31946
0.026236,31955
0.026259,31963
0.026281,31971
0.026304,31980
0.026327,31988
0.026349,31996
0.026372,32005
0.026395,32013
0.026417,32021
0.026440,32029
0.026463,32037
0.026485,32045
0.026508,32053
0.026531,32061
0.026553,32069
0.026576,32076
0.026599,32084
0.026621,32092
0.026644,32100
0.026667,32107
0.026689,32115
0.026712,32122
0.026735,32130
0.026757,32137
0.026780,32145
0.026803,32152
0.026825,32160
0.026848,32167
0.026871,32174
0.026893,32181
0.026916,32188
0.026939,32196
0.026961,32203
0.026984,32210
0.027007,32217
0.027029,32224
0.027052,32230
0.027075,32237
0.027098,32244
0.027120,32251
0.027143,32258
0.027166,32264
0.027188,32271
0.027211,32278
0.027234,32284
0.027256,32291
0.027279,32297
0.027302,32303
0.027324,32310
0.027347,32316
0.027370,32322
0.027392,32329
0.027415,32335
0.027438,32341
0.027460,32347
0.027483,32353
0.027506,32359
0.027528,32365
0.027551,32371
0.027574,32377
0.027596,32383
0.027619,32389
0.027642,32394
0.027664,32400
0.027687,32406
0.027710,32411
0.027732,32417
0.027755,32423
0.027778,32428
0.027800,32434
0.027823,32439
0.027846,32444
0.027868,32450
0.027891,32455
0.027914,32460
0.027937,32465
0.027959,32470
0.027982,32476
0.028005,32481
0.028027,32486
0.028050,32491
0.028073,32495
0.028095,32500
0.028118,32505
0.028141,32510
0.028163,32515
0.028186,32519
0.028209,32524
0.028231,32529
0.028254,32533
0.028277,32538
0.028299,32542
0.028322,32547
0.028345,32551
0.028367,32555
0.028390,32560
0.028413,32564
0.028435,32568
0.028458,32572
0.028481,32577
0.028503,32581
0.028526,32585
0.028549,32589
0.028571,32593
0.028594,32596
0.028617,32600
0.028639,32604
0.028662,32608
0.028685,32612
0.028707,32615
0.028730,32619
0.028753,32623
0.028776,32626
0.028798,32630
0.028821,32633
0.028844,32637
0.028866,32640
0.028889,32643
0.028912,32647
0.028934,32650
0.028957,32653
0.028980,32656
0.029002,32659
0.029025,32662
0.029048,32665
0.029070,32668
0.029093,32671
0.029116,32674
0.029138,32677
0.029161,32680
0.029184,32682
0.029206,32685
0.029229,32688
0.029252,32690
0.029274,32693
0.029297,32696
0.029320,32698
0.029342,32701
0.029365,32703
0.029388,32705
0.029410,32708
0.029433,32710
0.029456,32712
0.029478,32714
0.029501,32716
0.029524,32718
0.029546,32721
0.029569,32723
0.029592,32724
0.029615,32726
0.029637,32728
0.029660,32730
0.029683,32732
0.029705,32734
0.029728,32735
0.029751,32737
0.029773,32739
0.029796,32740
0.029819,32742
0.029841,32743
0.029864,32744
0.029887,32746
0.029909,32747
0.029932,32748
0.029955,32750
0.029977,32751
0.030000,32752
0.030023,32753
0.030045,32754
0.030068,32755
0.030091,32756
0.030113,32757
0.030136,32758
0.030159,32759
0.030181,32760
0.030204,32760
0.030227,32761
0.030249,32762
0.030272,32762
0.030295,32763
0.030317,32764
0.030340,32764
0.030363,32764
0.030385,32765
0.030408,32765
0.030431,32766
0.030454,32766
0.030476,32766
0.030499,32766
0.030522,32766
0.030544,32766
0.030567,32766
0.030590,32766
0.030612,32766
0.030635,32766
0.030658,32766
0.030680,32766
0.030703,32766
0.030726,32766
0.030748,32765
0.030771,32765
0.030794,32764
0.030816,32764
0.030839,32764
0.030862,32763
0.030884,32762
0.030907,32762
0.030930,32761
0.030952,32760
0.030975,32760
0.030998,32759
0.031020,32758
0.031043,32757
0.031066,32756
0.031088,32755
0.031111,32754
0.031134,32753
0.031156,32752
0.031179,32751
0.031202,32750
0.031224,32748
0.031247,32747
0.031270,32746
0.031293,32744
0.031315,32743
0.031338,32742
0.031361,32740
0.031383,32738
0.031406,32737
0.031429,32735
0.031451,32734
0.031474,32732
0.031497,32730
0.031519,32728
0.031542,32726
0.031565,32724
0.031587,32722
0.031610,32720
0.031633,32718
0.031655,32716
0.031678,32714
0.031701,32712
0.031723,32710
0.031746,32708
0.031769,32705
0.031791,32703
0.031814,32700
0.031837,32698
0.031859,32696
0.031882,32693
0.031905,32690
0.031927,32688
0.031950,32685
0.031973,32682
0.031995,32680
0.032018,32677
0.032041,32674
0.032063,32671
0.032086,32668
0.032109,32665
0.032132,32662
0.032154,32659
0.032177,32656
0.032200,32653
0.032222,32650
0.032245,32646
0.032268,32643
0.032290,32640
0.032313,32636
0.032336,32633
0.032358,32630
0.032381,32626
0.032404,32623
0.032426,32619
0.032449,32615
0.032472,32612
0.032494,32608
0.032517,32604
0.032540,32600
0.032562,32596
0.032585,32593
0.032608,32589
0.032630,32585
0.032653,32581
0.032676,32576
0.032698,32572
0.032721,32568
0.032744,32564
0.032766,32560
0.032789,32555
0.032812,32551
0.032834,32547
0.032857,32542
0.032880,32538
0.032902,32533
0.032925,32529
0.032948,32524
0.032971,32519
0.032993,32515
0.033016,32510
0.033039,32505
0.033061,32500
0.033084,32495
0.033107,32490
0.033129,32486
0.033152,32480
0.033175,32475
0.033197,32470
0.033220,32465
0.033243,32460
0.033265,32455
0.033288,32450
0.033311,32444
0.033333,32439
0.033356,32433
0.033379,32428
0.033401,32422
0.033424,32417
0.033447,32411
0.033469,32406
0.033492,32400
0.033515,32394
0.033537,32389
0.033560,32383
0.033583,32377
0.033605,32371
0.033628,32365
0.033651,32359
0.033673,32353
0.033696,32347
0.033719,32341
0.033741,32335
0.033764,32329
0.033787,32322
0.033810,32316
0.033832,32310
0.033855,32303
0.033878,32297
0.033900,32290
0.033923,32284
0.033946,32277
0.033968,32271
0.033991,32264
0.034014,32258
0.034036,32251
0.034059,32244
0.034082,32237
0.034104,32230
0.034127,32223
0.034150,32217
0.034172,32210
0.034195,32203
0.034218,32195
0.034240,32188
0.034263,32181
0.034286,32174
0.034308,32167
0.034331,32159
0.034354,32152
0.034376,32145
0.034399,32137
0.034422,32130
0.034444,32122
0.034467,32115
0.034490,32107
0.034512,32100
0.034535,32092
0.034558,32084
0.034580,32076
0.034603,32069
0.034626,32061
0.034649,32053
0.034671,32045
0.034694,32037
0.034717,32029
0.034739,32021
0.034762,32013
0.034785,32004
0.034807,31996
0.034830,31988
0.034853,31980
0.034875,31971
0.034898,31963
0.034921,31955
0.034943,31946
0.034966,31938
0.034989,31929
0.035011,31920
0.035034,31912
0.035057,31903
0.035079,31894
0.035102,31886
0.035125,31877
0.035147,31868
0.035170,31859
0.035193,31850
0.035215,31841
0.035238,31832
0.035261,31823
0.035283,31814
0.035306,31805
0.035329,31796
0.035351,31786
0.035374,31777
0.035397,31768
0.035420,31758
0.035442,31749
0.035465,31739
0.035488,31730
0.035510,31720
0.035533,31711
0.035556,31701
0.035578,31692
0.035601,31682
0.035624,31672
0.035646,31662
0.035669,31652
0.035692,31642
0.035714,31633
0.035737,31623
0.035760,31613
0.035782,31602
0.035805,31592
0.035828,31582
0.035850,31572
0.035873,31562
0.035896,31552
0.035918,31541
0.035941,31531
0.035964,31520
0.035986,31510
0.036009,31500
0.036032,31489
0.036054,31478
0.036077,31468
0.036100,31457
0.036122,31446
0.036145,31436
0.036168,31425
0.036190,31414
0.036213,31403
0.036236,31392
0.036259,31381
0.036281,31370
0.036304,31359
0.036327,31348
0.036349,31337
0.036372,31326
0.036395,31315
0.036417,31303
0.036440,31292
0.036463,31281
0.036485,31269
0.036508,31258
0.036531,31246
0.036553,31235
0.036576,31223
0.036599,31212
0.036621,31200
0.036644,31189
0.036667,31177
0.036689,31165
0.036712,31153
0.036735,31141
0.036757,31129
0.036780,31118
0.036803,31106
0.036825,31094
0.036848,31081
0.036871,31069
0.036893,31057
0.036916,31045
0.036939,31033
0.036961,31021
0.036984,31008
0.037007,30996
0.037029,30983
0.037052,30971
0.037075,30959
0.037098,30946
0.037120,30933
0.037143,30921
0.037166,30908
0.037188,30896
0.037211,30883
0.037234,30870
0.037256,30857
0.037279,30844
0.037302,30831
0.037324,30818
0.037347,30805
0.037370,30792
0.037392,30779
0.037415,30766
0.037438,30753
0.037460,30740
0.037483,30727
0.037506,30713
0.037528,30700
0.037551,30687
0.037574,30673
0.037596,30660
0.037619,30646
0.037642,30633
0.037664,30619
0.037687,30606
0.037710,30592
0.037732,30578
0.037755,30565
0.037778,30551
0.037800,30537
0.037823,30523
0.037846,30509
0.037868,30495
0.037891,30481
0.037914,30467
0.037937,30453
0.037959,30439
0.037982,30425
0.038005,30411
0.038027,30397
0.038050,30382
0.038073,30368
0.038095,30354
0.038118,30339
0.038141,30325
0.038163,30310
0.038186,30296
0.038209,30281
0.038231,30267
0.038254,30252
0.038277,30237
0.038299,30223
0.038322,30208
0.038345,30193
0.038367,30178
0.038390,30163
0.038413,30148
0.038435,30133
0.038458,30118
0.038481,30103
0.038503,30088
0.038526,30073
0.038549,30058
0.038571,30043
0.038594,30027
0.038617,30012
0.038639,29997
0.038662,29981
0.038685,29966
0.038707,29951
0.038730,29935
0.038753,29920
0.038776,29904
0.038798,29888
0.038821,29873
0.038844,29857
0.038866,29841
0.038889,29825
0.038912,29810
0.038934,29794
0.038957,29778
0.038980,29762
0.039002,29746
0.039025,29730
0.039048,29714
0.039070,29698
0.039093,29682
0.039116,29665
0.039138,29649
0.039161,29633
0.039184,29617
0.039206,29600
0.039229,29584
0.039252,29567
0.039274,29551
0.039297,29534
0.039320,29518
0.039342,29501
0.039365,29485
0.039388,29468
0.039410,29451
0.039433,29434
0.039456,29418
0.039478,29401
0.039501,29384
0.039524,29367
0.039546,29350
0.039569,29333
0.039592,29316
0.039615,29299
0.039637,29282
0.039660,29265
0.039683,29248
0.039705,29230
